index,Season,sqrt_distance,outcome,Seed,TeamID,Year,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,WPF,RegularSeasonW,RegularSeasonL
368,2006,0.273331937,W,1,1163,2006,81.33333333,29.06666667,57.83333333,11.26666667,13.23333333,18.63333333,24.66666667,16.86666667,28,16.93333333,14.4,7.433333333,9.266666667,14.06666667,NA,NA
369,2006,0.343014299,W,1,1163,2006,81.33333333,29.06666667,57.83333333,11.26666667,13.23333333,18.63333333,24.66666667,16.86666667,28,16.93333333,14.4,7.433333333,9.266666667,14.06666667,NA,NA
370,2006,0.348789356,L,1,1181,2006,82.51515152,27.75757576,53,12.87878788,18.45454545,20.12121212,24.72727273,10.03030303,22.42424242,16.18181818,13.15151515,10.3030303,5.515151515,15.93939394,NA,NA
371,2006,0.131070152,W,1,1181,2006,82.51515152,27.75757576,53,12.87878788,18.45454545,20.12121212,24.72727273,10.03030303,22.42424242,16.18181818,13.15151515,10.3030303,5.515151515,15.93939394,NA,NA
372,2006,0.553382798,L,13,1233,2006,80.36666667,28.6,51.06666667,19.3,13.66666667,17.23333333,22,14.8,22.03333333,18,14.86666667,9.6,4.7,14.8,NA,NA
373,2006,0.686901594,L,15,1335,2006,69,24.7037037,45.51851852,20.92592593,15.88888889,16.74074074,17.51851852,12.03703704,18.55555556,16.59259259,12.92592593,11.88888889,4.518518519,12.96296296,NA,NA
374,2006,0.769862828,L,5,1338,2006,72.4516129,25.29032258,48.87096774,17.64516129,14.80645161,17.29032258,21.58064516,14.03225806,23.48387097,18.35483871,13.96774194,8.322580645,4.387096774,13.77419355,NA,NA
375,2006,0.769862828,W,5,1338,2006,72.4516129,25.29032258,48.87096774,17.64516129,14.80645161,17.29032258,21.58064516,14.03225806,23.48387097,18.35483871,13.96774194,8.322580645,4.387096774,13.77419355,NA,NA
376,2006,0.412789929,L,10,1371,2006,67.82758621,23.13793103,42.17241379,25.31034483,12.20689655,18.48275862,19.55172414,14.27586207,20.62068966,16.86206897,12.51724138,9.655172414,3.724137931,11.5862069,NA,NA
377,2006,0.517569846,L,12,1429,2006,71.46666667,26.03333333,44.63333333,20.6,14.66666667,15.9,15.46666667,9.866666667,21.23333333,17.63333333,14.36666667,7.2,3.566666667,11.66666667,NA,NA
378,2006,0.634599669,L,7,1455,2006,68.32258065,23.77419355,45.5483871,18.87096774,15.03225806,15.58064516,18.41935484,13.09677419,22,17.58064516,12.51612903,7.419354839,2.870967742,11.41935484,NA,NA
379,2006,0.602962456,W,7,1455,2006,68.32258065,23.77419355,45.5483871,18.87096774,15.03225806,15.58064516,18.41935484,13.09677419,22,17.58064516,12.51612903,7.419354839,2.870967742,11.41935484,NA,NA
380,2006,0.800643968,L,4,1228,2006,69.96774194,25.61290323,50.03225806,16.87096774,17.4516129,13.87096774,16.90322581,12.93548387,21.38709677,16.51612903,12.5483871,7.612903226,3.032258065,14.03225806,NA,NA
381,2006,0.800643968,W,4,1228,2006,69.96774194,25.61290323,50.03225806,16.87096774,17.4516129,13.87096774,16.90322581,12.93548387,21.38709677,16.51612903,12.5483871,7.612903226,3.032258065,14.03225806,NA,NA
382,2006,0.400009988,L,3,1234,2006,66.39393939,23.12121212,45.54545455,17.24242424,13.84848485,15.27272727,19.21212121,12.78787879,24.27272727,17.54545455,14.09090909,9.181818182,5.03030303,11.60606061,NA,NA
383,2006,0.735357803,L,13,1334,2006,73.72413793,26.55172414,46.79310345,18.96551724,13.72413793,16.20689655,17.79310345,11.13793103,22.62068966,17.44827586,12.86206897,7.482758621,2.862068966,11.5862069,NA,NA
384,2006,0.435169798,L,11,1356,2006,60.77419355,21.29032258,41.80645161,20.03225806,13.03225806,15.61290323,16.80645161,12.38709677,18.51612903,14.67741935,13.19354839,11.06451613,4.387096774,13.93548387,NA,NA
385,2006,0.524661487,L,16,1380,2006,65.77419355,24.67741935,43.74193548,23.77419355,10.29032258,13.51612903,16.03225806,14.77419355,21.51612903,17.29032258,14.16129032,12.29032258,4.806451613,11.41935484,NA,NA
386,2006,0.586674506,L,5,1393,2006,72.85294118,26.26470588,47.14705882,25.94117647,16.58823529,17.44117647,18.35294118,13.41176471,22.94117647,17.67647059,14.85294118,11.58823529,6.911764706,13.5,NA,NA
387,2006,0.556263144,L,12,1401,2006,69.20689655,23.55172414,44,19.17241379,15.10344828,16.82758621,21.44827586,13,18.89655172,18,13.72413793,9.896551724,4.75862069,15.68965517,NA,NA
388,2006,0.556263144,W,12,1401,2006,69.20689655,23.55172414,44,19.17241379,15.10344828,16.82758621,21.44827586,13,18.89655172,18,13.72413793,9.896551724,4.75862069,15.68965517,NA,NA
389,2006,0.434020681,L,6,1214,2006,66.80645161,23.96774194,38.80645161,32.32258065,10.48387097,17.29032258,18.25806452,15.61290323,20.80645161,18.67741935,13.06451613,12.25806452,5.258064516,11.41935484,NA,NA
390,2006,0.525992394,L,6,1231,2006,71.17241379,25.20689655,41.44827586,28.17241379,16.06896552,17.24137931,15.79310345,10.75862069,20.17241379,18.24137931,13.75862069,9.310344828,4.24137931,11.10344828,NA,NA
391,2006,0.525992394,W,6,1231,2006,71.17241379,25.20689655,41.44827586,28.17241379,16.06896552,17.24137931,15.79310345,10.75862069,20.17241379,18.24137931,13.75862069,9.310344828,4.24137931,11.10344828,NA,NA
392,2006,0.452718516,L,8,1246,2006,70.45454545,25.90909091,44.45454545,26.57575758,15.66666667,15.15151515,14.81818182,13.93939394,20.60606061,17.6969697,12.57575758,8.515151515,4.484848485,10.54545455,NA,NA
393,2006,0.452718516,W,8,1246,2006,70.45454545,25.90909091,44.45454545,26.57575758,15.66666667,15.15151515,14.81818182,13.93939394,20.60606061,17.6969697,12.57575758,8.515151515,4.484848485,10.54545455,NA,NA
394,2006,0.845896773,L,2,1326,2006,74.7,26.26666667,50.03333333,17.13333333,19.73333333,15.86666667,18.36666667,11.4,21.53333333,17.66666667,12.33333333,7.666666667,3.4,12.33333333,NA,NA
395,2006,0.845896773,W,2,1326,2006,74.7,26.26666667,50.03333333,17.13333333,19.73333333,15.86666667,18.36666667,11.4,21.53333333,17.66666667,12.33333333,7.666666667,3.4,12.33333333,NA,NA
396,2006,0.606266385,L,13,1102,2006,63.5,21.92857143,39.85714286,17.35714286,18.5,13.57142857,13.92857143,8.142857143,16.17857143,14.92857143,10.64285714,8.964285714,3.607142857,11.5,NA,NA
397,2006,0.995495247,L,4,1130,2006,74.53125,26.375,47.25,16.96875,13.8125,16.75,21.75,14.46875,20.78125,18.46875,14.125,7.34375,4.90625,12.90625,NA,NA
398,2006,0.75227714,W,4,1130,2006,74.53125,26.375,47.25,16.96875,13.8125,16.75,21.75,14.46875,20.78125,18.46875,14.125,7.34375,4.90625,12.90625,NA,NA
399,2006,0.228336233,L,9,1137,2006,66.31034483,23,44.03448276,13.06896552,13.72413793,15.68965517,20.06896552,9.655172414,21.37931034,15.4137931,13.96551724,10,2.586206897,14.68965517,NA,NA
400,2006,0.228336233,W,9,1137,2006,66.31034483,23,44.03448276,13.06896552,13.72413793,15.68965517,20.06896552,9.655172414,21.37931034,15.4137931,13.96551724,10,2.586206897,14.68965517,NA,NA
401,2006,0.736714803,L,12,1285,2006,78.14814815,27.81481481,49.48148148,18.51851852,16.33333333,17.14814815,19.81481481,12.88888889,22.07407407,19.11111111,13.88888889,9.333333333,4.111111111,13.81481481,NA,NA
402,2006,0.736714803,W,12,1285,2006,78.14814815,27.81481481,49.48148148,18.51851852,16.33333333,17.14814815,19.81481481,12.88888889,22.07407407,19.11111111,13.88888889,9.333333333,4.111111111,13.81481481,NA,NA
403,2006,0.730588454,L,5,1305,2006,72.22580645,25.83870968,51.25806452,14.51612903,13.29032258,15.64516129,20.29032258,13.25806452,24.22580645,16.90322581,12.83870968,6.580645161,5.096774194,13.5483871,NA,NA
404,2006,0.641176007,L,16,1331,2006,74.32258065,25.93548387,44.41935484,25.64516129,12.35483871,17.90322581,20.25806452,15.51612903,20.87096774,18.67741935,14.22580645,9.612903226,5.096774194,12.29032258,NA,NA
405,2006,0.261377157,L,9,1423,2006,67.65625,24.21875,48.84375,17.9375,15.71875,15.96875,17.46875,12.03125,22.21875,16.6875,12.375,9.71875,2.59375,15.90625,NA,NA
406,2006,0.679739322,L,11,1454,2006,73.53571429,25.64285714,47.64285714,22.17857143,14.42857143,17.67857143,20.75,16.28571429,22.21428571,16.35714286,11.64285714,9.928571429,3.714285714,13.46428571,NA,NA
407,2006,0.679739322,W,11,1454,2006,73.53571429,25.64285714,47.64285714,22.17857143,14.42857143,17.67857143,20.75,16.28571429,22.21428571,16.35714286,11.64285714,9.928571429,3.714285714,13.46428571,NA,NA
408,2006,0.87788108,L,15,1172,2006,75.59259259,26.74074074,45.14814815,29.18518519,17.11111111,19.18518519,16.44444444,12.40740741,22.11111111,21.37037037,13,8.259259259,3.111111111,11,NA,NA
409,2006,0.194305673,L,15,1457,2006,72.67857143,24.85714286,47.71428571,19.39285714,17.75,17.92857143,20.10714286,14.03571429,21.78571429,16.92857143,13.71428571,10.64285714,4.428571429,13.78571429,NA,NA
410,2006,0.315722004,L,8,1203,2006,78.96428571,28.32142857,57.03571429,9.857142857,15.78571429,17,24.82142857,14.28571429,23.39285714,18.60714286,13.89285714,9.964285714,4.75,16.67857143,NA,NA
411,2006,0.315722004,W,8,1203,2006,78.96428571,28.32142857,57.03571429,9.857142857,15.78571429,17,24.82142857,14.28571429,23.39285714,18.60714286,13.89285714,9.964285714,4.75,16.67857143,NA,NA
412,2006,0.749617028,L,12,1245,2006,72.0625,24.5,47.625,17.78125,16.09375,17.28125,20.5625,14.375,19.71875,15.625,12.28125,9.71875,3.5,14.875,NA,NA
413,2006,0.866659496,L,11,1361,2006,73.93333333,25.2,46.53333333,20,14.2,17.66666667,21.46666667,14.9,20.4,15.1,13.86666667,10.23333333,3.633333333,13.1,NA,NA
414,2006,0.430554929,L,11,1206,2006,69.4,25.73333333,45.46666667,17.66666667,13.76666667,14.1,16.8,10.73333333,22.63333333,16.9,13.26666667,9.233333333,4.3,11.53333333,NA,NA
415,2006,0.389894318,W,11,1206,2006,69.4,25.73333333,45.46666667,17.66666667,13.76666667,14.1,16.8,10.73333333,22.63333333,16.9,13.26666667,9.233333333,4.3,11.53333333,NA,NA
416,2006,0.077413233,W,11,1206,2006,69.4,25.73333333,45.46666667,17.66666667,13.76666667,14.1,16.8,10.73333333,22.63333333,16.9,13.26666667,9.233333333,4.3,11.53333333,NA,NA
417,2006,0.942196751,L,5,1449,2006,82.4,30.1,56.16666667,17.66666667,15.46666667,16.53333333,19.56666667,16.23333333,21.46666667,18.56666667,14.1,9.766666667,4.533333333,14.8,NA,NA
418,2006,0.636014609,W,5,1449,2006,82.4,30.1,56.16666667,17.66666667,15.46666667,16.53333333,19.56666667,16.23333333,21.46666667,18.56666667,14.1,9.766666667,4.533333333,14.8,NA,NA
419,2006,0.466838809,L,6,1284,2006,64.84375,23.3125,38.96875,26.78125,12.53125,17.15625,15.8125,11.25,18.46875,17.15625,14.625,11.125,5.90625,10.09375,NA,NA
420,2006,0.443355527,W,6,1284,2006,64.84375,23.3125,38.96875,26.78125,12.53125,17.15625,15.8125,11.25,18.46875,17.15625,14.625,11.125,5.90625,10.09375,NA,NA
421,2006,0.348502876,L,14,1293,2006,71.10344828,25.93103448,50.06896552,18.17241379,17.34482759,15.03448276,17.31034483,12.68965517,22.06896552,17.65517241,12.37931034,9.586206897,5.068965517,15.65517241,NA,NA
422,2006,0.815966322,L,2,1417,2006,68.57575758,24.39393939,44.78787879,15.09090909,15,14.72727273,18.09090909,12.15151515,21.06060606,15.51515152,13.81818182,7.545454545,3.333333333,13,NA,NA
423,2006,0.837948334,W,2,1417,2006,68.57575758,24.39393939,44.78787879,15.09090909,15,14.72727273,18.09090909,12.15151515,21.06060606,15.51515152,13.81818182,7.545454545,3.333333333,13,NA,NA
424,2006,0.787055685,W,2,1417,2006,68.57575758,24.39393939,44.78787879,15.09090909,15,14.72727273,18.09090909,12.15151515,21.06060606,15.51515152,13.81818182,7.545454545,3.333333333,13,NA,NA
425,2006,0.815966322,W,2,1417,2006,68.57575758,24.39393939,44.78787879,15.09090909,15,14.72727273,18.09090909,12.15151515,21.06060606,15.51515152,13.81818182,7.545454545,3.333333333,13,NA,NA
426,2006,0.276239805,L,16,1107,2006,68.87096774,23.19354839,41.25806452,22.77419355,14.09677419,17.64516129,20.32258065,12.41935484,21.09677419,15.22580645,12.25806452,9.741935484,3.774193548,13.35483871,NA,NA
427,2006,0.607418514,L,14,1322,2006,75.75862069,26.62068966,49.89655172,17.86206897,15.65517241,16.65517241,22.03448276,15.51724138,20.24137931,18.20689655,14.75862069,11.5862069,4.448275862,15.93103448,NA,NA
428,2006,0.607418514,W,14,1322,2006,75.75862069,26.62068966,49.89655172,17.86206897,15.65517241,16.65517241,22.03448276,15.51724138,20.24137931,18.20689655,14.75862069,11.5862069,4.448275862,15.93103448,NA,NA
429,2007,0.305757771,L,2,1272,2007,79.57575758,28.09090909,57.18181818,12.96969697,20.03030303,17.03030303,25,15.45454545,24.27272727,15.96969697,13.60606061,10.42424242,6.181818182,17.6969697,NA,NA
430,2007,0.305757771,W,2,1272,2007,79.57575758,28.09090909,57.18181818,12.96969697,20.03030303,17.03030303,25,15.45454545,24.27272727,15.96969697,13.60606061,10.42424242,6.181818182,17.6969697,NA,NA
431,2007,0.417361918,W,2,1272,2007,79.57575758,28.09090909,57.18181818,12.96969697,20.03030303,17.03030303,25,15.45454545,24.27272727,15.96969697,13.60606061,10.42424242,6.181818182,17.6969697,NA,NA
432,2007,0.508418934,L,8,1266,2007,72.4375,25.28125,46.6875,22.28125,14.8125,17.625,21.25,15.0625,21.4375,16.46875,13.6875,10.6875,4.5625,14.9375,NA,NA
433,2007,0.804377754,L,4,1400,2007,82.21212121,27.6969697,51.36363636,24.63636364,18.06060606,20.15151515,22.93939394,16.75757576,22.81818182,17.36363636,12.51515152,9.393939394,5.303030303,13.54545455,NA,NA
434,2007,0.804377754,W,4,1400,2007,82.21212121,27.6969697,51.36363636,24.63636364,18.06060606,20.15151515,22.93939394,16.75757576,22.81818182,17.36363636,12.51515152,9.393939394,5.303030303,13.54545455,NA,NA
435,2007,0.577580886,L,2,1458,2007,70.08823529,24.23529412,47.41176471,13.17647059,14.05882353,17.55882353,22.58823529,11.67647059,22.20588235,14.85294118,11.58823529,6.794117647,3.558823529,12.91176471,NA,NA
436,2007,0.577580886,W,2,1458,2007,70.08823529,24.23529412,47.41176471,13.17647059,14.05882353,17.55882353,22.58823529,11.67647059,22.20588235,14.85294118,11.58823529,6.794117647,3.558823529,12.91176471,NA,NA
437,2007,0.392193092,L,10,1166,2007,67.15625,22.1875,39.8125,20.78125,14.09375,17.9375,20.28125,12.84375,19.53125,16.625,12.125,8.1875,3.90625,11.25,NA,NA
438,2007,0.326606787,L,6,1323,2007,81.5483871,27.12903226,50.51612903,20.87096774,19.38709677,21.16129032,23.12903226,13.09677419,24.5483871,18.83870968,13.22580645,9.419354839,4.741935484,14.77419355,NA,NA
439,2007,0.374208447,L,15,1125,2007,72.64516129,25.77419355,44.87096774,23.64516129,18.77419355,17.06451613,16.38709677,11.64516129,22.48387097,18.51612903,14.77419355,9.064516129,4.387096774,13.61290323,NA,NA
440,2007,0.402002578,L,1,1314,2007,86.26470588,31.47058824,55.97058824,16.38235294,13.23529412,17.85294118,22.97058824,15.85294118,25.97058824,19.91176471,14.38235294,9.235294118,5.323529412,14.02941176,NA,NA
441,2007,0.159904086,W,1,1314,2007,86.26470588,31.47058824,55.97058824,16.38235294,13.23529412,17.85294118,22.97058824,15.85294118,25.97058824,19.91176471,14.38235294,9.235294118,5.323529412,14.02941176,NA,NA
442,2007,0.402002578,W,1,1314,2007,86.26470588,31.47058824,55.97058824,16.38235294,13.23529412,17.85294118,22.97058824,15.85294118,25.97058824,19.91176471,14.38235294,9.235294118,5.323529412,14.02941176,NA,NA
443,2007,0.539676291,L,11,1390,2007,69.93333333,25.23333333,42,26.83333333,11.16666667,16.36666667,17.63333333,13.7,22.4,19.36666667,13.63333333,9.2,5.233333333,12.53333333,NA,NA
444,2007,0.50900795,L,9,1462,2007,76.40625,24.96875,43.5,20.8125,16,21.34375,23.875,11.78125,21.25,17.09375,12.90625,7.65625,3.8125,13.84375,NA,NA
445,2007,0.50900795,W,9,1462,2007,76.40625,24.96875,43.5,20.8125,16,21.34375,23.875,11.78125,21.25,17.09375,12.90625,7.65625,3.8125,13.84375,NA,NA
446,2007,0.477834709,W,1,1196,2007,79.32352941,28.55882353,50.08823529,13.94117647,15.5,16.05882353,21.14705882,12.32352941,25.08823529,17,12.85294118,8.735294118,5.411764706,13.14705882,NA,NA
447,2007,0.581888037,W,1,1196,2007,79.32352941,28.55882353,50.08823529,13.94117647,15.5,16.05882353,21.14705882,12.32352941,25.08823529,17,12.85294118,8.735294118,5.411764706,13.14705882,NA,NA
448,2007,0.326606787,W,1,1196,2007,79.32352941,28.55882353,50.08823529,13.94117647,15.5,16.05882353,21.14705882,12.32352941,25.08823529,17,12.85294118,8.735294118,5.411764706,13.14705882,NA,NA
449,2007,0.418318075,W,1,1242,2007,78.44117647,29.05882353,55.32352941,12.41176471,14.55882353,14.91176471,20.82352941,13.14705882,26.47058824,17.73529412,13.70588235,10,6.705882353,17.14705882,NA,NA
450,2007,0.768434389,W,1,1242,2007,78.44117647,29.05882353,55.32352941,12.41176471,14.55882353,14.91176471,20.82352941,13.14705882,26.47058824,17.73529412,13.70588235,10,6.705882353,17.14705882,NA,NA
451,2007,0.768434389,L,1,1242,2007,78.44117647,29.05882353,55.32352941,12.41176471,14.55882353,14.91176471,20.82352941,13.14705882,26.47058824,17.73529412,13.70588235,10,6.705882353,17.14705882,NA,NA
452,2007,0.759675899,L,12,1116,2007,71.38235294,25.29411765,42.79411765,25.23529412,12.73529412,16.11764706,18.58823529,14.20588235,19.91176471,18.85294118,13.94117647,11.14705882,6.558823529,12.05882353,NA,NA
453,2007,0.615909722,L,5,1139,2007,68.29032258,21.80645161,43.61290323,17.83870968,20.87096774,18.22580645,19.51612903,10.83870968,19.16129032,13.90322581,9.741935484,5.838709677,2.35483871,15.19354839,NA,NA
454,2007,0.240272186,W,5,1139,2007,68.29032258,21.80645161,43.61290323,17.83870968,20.87096774,18.22580645,19.51612903,10.83870968,19.16129032,13.90322581,9.741935484,5.838709677,2.35483871,15.19354839,NA,NA
455,2007,0.739826458,L,8,1140,2007,77.34375,28.28125,50.15625,19.5625,15.53125,15.5625,19.03125,13.375,22.375,17.375,13.8125,8.40625,4.125,14.46875,NA,NA
456,2007,0.675316768,L,16,1148,2007,69.3030303,23.36363636,42,24.45454545,15.21212121,18.27272727,19.03030303,12.72727273,20.51515152,15.09090909,13.24242424,8.909090909,4.484848485,11.42424242,NA,NA
457,2007,0.452277055,L,2,1207,2007,68.46875,24.5,43.40625,14.40625,14.8125,14.375,17.40625,11.78125,20.78125,15.84375,12.8125,7.3125,5.0625,14.125,NA,NA
458,2007,0.329347592,W,2,1207,2007,68.46875,24.5,43.40625,14.40625,14.8125,14.375,17.40625,11.78125,20.78125,15.84375,12.8125,7.3125,5.0625,14.125,NA,NA
459,2007,0.27804178,W,2,1207,2007,68.46875,24.5,43.40625,14.40625,14.8125,14.375,17.40625,11.78125,20.78125,15.84375,12.8125,7.3125,5.0625,14.125,NA,NA
460,2007,0.513112131,L,10,1211,2007,79.12121212,27.6969697,47.75757576,21.45454545,13.72727273,17.54545455,21.09090909,13.75757576,23.06060606,17.6969697,13.12121212,9.515151515,3.96969697,13.51515152,NA,NA
461,2007,0.450950078,L,9,1277,2007,65.09090909,23.09090909,39.33333333,20.60606061,10.42424242,15.03030303,17.75757576,12.66666667,20.33333333,18.90909091,14,8.818181818,4.818181818,12.87878788,NA,NA
462,2007,0.450950078,W,9,1277,2007,65.09090909,23.09090909,39.33333333,20.60606061,10.42424242,15.03030303,17.75757576,12.66666667,20.33333333,18.90909091,14,8.818181818,4.818181818,12.87878788,NA,NA
463,2007,0.703566623,L,13,1308,2007,77.65625,26.4375,47.0625,18.53125,12.09375,20,26.71875,15.9375,21.875,15.90625,16.40625,9.625,3.75,15.84375,NA,NA
464,2007,0.553924004,L,15,1317,2007,76.23333333,27.1,46.9,25.83333333,13.4,18.23333333,21.2,14.43333333,23,16.43333333,13.96666667,9.333333333,5.033333333,15.1,NA,NA
465,2007,0.287924503,L,9,1345,2007,69.90625,24.71875,42.28125,23.53125,13.90625,15.875,18.53125,12.875,19.5,16.34375,12.96875,10.75,3.78125,13.03125,NA,NA
466,2007,0.287924503,W,9,1345,2007,69.90625,24.71875,42.28125,23.53125,13.90625,15.875,18.53125,12.875,19.5,16.34375,12.96875,10.75,3.78125,13.03125,NA,NA
467,2007,0.422830294,L,15,1394,2007,79.16666667,27.63333333,46.3,16.16666667,11.93333333,18.46666667,23.9,13,21.16666667,20.4,15.56666667,10.16666667,3.466666667,15.23333333,NA,NA
468,2007,0.394984537,L,5,1397,2007,79.65625,27.6875,50.5625,25.9375,20,20.1875,21,15.375,19.53125,18.15625,14,11.59375,4.90625,14.46875,NA,NA
469,2007,0.470461899,W,5,1397,2007,79.65625,27.6875,50.5625,25.9375,20,20.1875,21,15.375,19.53125,18.15625,14,11.59375,4.90625,14.46875,NA,NA
470,2007,0.681646851,L,10,1403,2007,71.57575758,24.60606061,41.75757576,24.54545455,10.81818182,17.66666667,20.51515152,11.75757576,17.90909091,16.48484848,11.72727273,8.484848485,4.03030303,11.51515152,NA,NA
471,2007,0.946005332,L,5,1425,2007,71.41176471,25.52941176,43.08823529,21.97058824,10.52941176,16.05882353,19.35294118,11.41176471,20.61764706,16.5,13.29411765,8.588235294,4.852941176,12.23529412,NA,NA
472,2007,0.623645156,W,5,1425,2007,71.41176471,25.52941176,43.08823529,21.97058824,10.52941176,16.05882353,19.35294118,11.41176471,20.61764706,16.5,13.29411765,8.588235294,4.852941176,12.23529412,NA,NA
473,2007,0.533159347,L,6,1435,2007,75.73333333,26.4,44.83333333,28.3,18.2,18.5,17.16666667,12.6,19.06666667,19.26666667,12.96666667,9.4,4.7,10.7,NA,NA
474,2007,0.854122105,W,6,1435,2007,75.73333333,26.4,44.83333333,28.3,18.2,18.5,17.16666667,12.6,19.06666667,19.26666667,12.96666667,9.4,4.7,10.7,NA,NA
475,2007,0.49103021,L,9,1437,2007,72.16129032,23.22580645,44.35483871,22.77419355,16.80645161,20.80645161,21.4516129,15.25806452,20.4516129,15.67741935,12.96774194,9.903225806,4.580645161,14.09677419,NA,NA
476,2007,0.382393162,L,4,1438,2007,77.44827586,25.51724138,46.96551724,25.13793103,17.37931034,19.82758621,22.55172414,17.20689655,21.89655172,17.37931034,12.27586207,8.103448276,3.586206897,13,NA,NA
477,2007,0.382393162,W,4,1438,2007,77.44827586,25.51724138,46.96551724,25.13793103,17.37931034,19.82758621,22.55172414,17.20689655,21.89655172,17.37931034,12.27586207,8.103448276,3.586206897,13,NA,NA
478,2007,0.468760404,L,15,1451,2007,71.03571429,23.96428571,39.42857143,21.78571429,10.60714286,18.32142857,22.53571429,15.17857143,19.35714286,15.67857143,13.92857143,11.14285714,4.25,11.75,NA,NA
479,2007,0.757701172,L,8,1112,2007,78.46666667,27.5,45.73333333,23.96666667,11.86666667,18.5,22.53333333,15,21,19.63333333,14.03333333,9.2,3.566666667,9.033333333,NA,NA
480,2007,0.452718516,L,6,1181,2007,70.1875,24.84375,42.6875,22.46875,12.25,16.34375,19.28125,12.8125,20.71875,16.6875,13.625,10.71875,5.03125,12.75,NA,NA
481,2007,0.388354242,L,10,1210,2007,79.09677419,29.35483871,48.16129032,25.87096774,13.19354839,15.67741935,18.35483871,14.90322581,20.70967742,18.38709677,13.83870968,13.16129032,5.35483871,13.38709677,NA,NA
482,2007,0.811547699,L,6,1257,2007,71.29032258,24.93548387,46.93548387,22.58064516,17.80645161,17.12903226,19,14.25806452,21.32258065,17.96774194,12.87096774,9.290322581,4.516129032,15.51612903,NA,NA
483,2007,0.811547699,W,6,1257,2007,71.29032258,24.93548387,46.93548387,22.58064516,17.80645161,17.12903226,19,14.25806452,21.32258065,17.96774194,12.87096774,9.290322581,4.516129032,15.51612903,NA,NA
484,2007,0.904664523,L,14,1335,2007,74.06896552,26.86206897,46.82758621,19.72413793,12.72413793,16.5862069,19.13793103,13.13793103,19.68965517,18.20689655,13.89655172,11.48275862,4.172413793,13.13793103,NA,NA
485,2007,0.915747611,L,3,1338,2007,71.14705882,25.88235294,47.47058824,17,13.11764706,14.23529412,18.26470588,13.94117647,22.67647059,18.76470588,11.85294118,6.970588235,3.764705882,12.47058824,NA,NA
486,2007,0.267794592,W,3,1338,2007,71.14705882,25.88235294,47.47058824,17,13.11764706,14.23529412,18.26470588,13.94117647,22.67647059,18.76470588,11.85294118,6.970588235,3.764705882,12.47058824,NA,NA
487,2007,0.514278738,L,3,1450,2007,66.53125,24.125,45,16.25,13,14.3125,16.71875,8.8125,19.875,15.8125,10.6875,7.46875,4.9375,13.625,NA,NA
488,2007,0.514278738,W,3,1450,2007,66.53125,24.125,45,16.25,13,14.3125,16.71875,8.8125,19.875,15.8125,10.6875,7.46875,4.9375,13.625,NA,NA
489,2007,0.354188454,L,14,1460,2007,64.59375,23.21875,42.875,19.96875,12.5,13.625,15.21875,11.9375,20.1875,15.0625,10.875,7.9375,2.84375,12.09375,NA,NA
490,2007,0.308360012,L,12,1228,2007,64.5,22.67647059,41.79411765,22.32352941,15.32352941,14.70588235,17.64705882,14.29411765,19.82352941,17.02941176,12.82352941,8.735294118,3.970588235,11.20588235,NA,NA
491,2007,0.358950394,L,4,1268,2007,79.5,28.65625,50.5625,19.75,12,17.1875,21.40625,15.15625,23.90625,19.59375,14.9375,9.625,7.1875,14.28125,NA,NA
492,2007,0.358950394,W,4,1268,2007,79.5,28.65625,50.5625,19.75,12,17.1875,21.40625,15.15625,23.90625,19.59375,14.9375,9.625,7.1875,14.28125,NA,NA
493,2007,0.843058185,L,3,1332,2007,76.39393939,26.27272727,50.60606061,20.66666667,20.63636364,18.36363636,18.57575758,12.15151515,21.18181818,15.96969697,12.81818182,8.303030303,2.939393939,12.39393939,NA,NA
494,2007,0.877312025,W,3,1332,2007,76.39393939,26.27272727,50.60606061,20.66666667,20.63636364,18.36363636,18.57575758,12.15151515,21.18181818,15.96969697,12.81818182,8.303030303,2.939393939,12.39393939,NA,NA
495,2007,0.843058185,W,3,1332,2007,76.39393939,26.27272727,50.60606061,20.66666667,20.63636364,18.36363636,18.57575758,12.15151515,21.18181818,15.96969697,12.81818182,8.303030303,2.939393939,12.39393939,NA,NA
496,2007,0.838186693,L,4,1356,2007,63.28125,21.21875,41.9375,13.40625,14.46875,16,19.9375,11.25,18.0625,13.1875,12.8125,8.40625,3.96875,16.34375,NA,NA
497,2007,0.375806497,W,4,1356,2007,63.28125,21.21875,41.9375,13.40625,14.46875,16,19.9375,11.25,18.0625,13.1875,12.8125,8.40625,3.96875,16.34375,NA,NA
498,2007,0.494274045,L,3,1401,2007,76.32258065,27,48.38709677,15.90322581,13.77419355,15.96774194,20.67741935,11.64516129,23.83870968,19.5483871,12,8.580645161,3.967741935,15.93548387,NA,NA
499,2007,0.808835547,W,3,1401,2007,76.32258065,27,48.38709677,15.90322581,13.77419355,15.96774194,20.67741935,11.64516129,23.83870968,19.5483871,12,8.580645161,3.967741935,15.93548387,NA,NA
500,2007,0.745073043,W,7,1424,2007,75.03030303,26.60606061,52.6969697,17.72727273,18.18181818,16.03030303,18.90909091,12.48484848,21.21212121,16.87878788,10.96969697,9.484848485,6.121212121,15.15151515,NA,NA
